"","seqnames","start","end","width","strand"
"6696","NW_016094674.1",29954,29954,1,"+"
"6697","NW_016094247.1",5061159,5061159,1,"-"
"6698","NW_016094283.1",170572,170572,1,"-"
"6699","NW_016094373.1",986302,986302,1,"-"
"6700","NW_016094296.1",577804,577804,1,"+"
"6701","NW_016094241.1",7885718,7885718,1,"+"
"6702","NW_016094605.1",10758,10758,1,"+"
"6703","NW_016094241.1",9875187,9875187,1,"-"
"6704","NW_016094391.1",25538,25538,1,"+"
"6705","NW_016094282.1",3455344,3455344,1,"+"
"6706","NW_016094267.1",2802825,2802825,1,"-"
"6707","NW_016094244.1",6341182,6341182,1,"+"
"6708","NW_016096640.1",8445,8445,1,"+"
"6709","NW_016094356.1",355093,355093,1,"+"
"6710","NW_016094269.1",2464987,2464987,1,"+"
"6711","NW_016096668.1",2893,2893,1,"+"
"6712","NW_016095924.1",8142,8142,1,"-"
"6713","NW_016094645.1",92797,92797,1,"+"
"6714","NW_016094356.1",1341245,1341245,1,"-"
"6715","NW_016094270.1",2239825,2239825,1,"-"
"6716","NW_016094330.1",815451,815451,1,"-"
"6717","NW_016094650.1",89162,89162,1,"-"
"6718","NW_016094600.1",78362,78362,1,"+"
"6719","NW_016094334.1",274559,274559,1,"+"
"6720","NW_016094345.1",1083040,1083040,1,"-"
"6721","NW_016094437.1",643704,643704,1,"+"
"6722","NW_016094244.1",2607211,2607211,1,"+"
"6723","NW_016094261.1",113403,113403,1,"+"
"6724","NW_016094364.1",1162951,1162951,1,"+"
"6725","NW_016094507.1",381384,381384,1,"-"
"6726","NW_016095309.1",4784,4784,1,"+"
"6727","NW_016094306.1",537296,537296,1,"-"
"6728","NW_016094891.1",19,19,1,"+"
"6729","NW_016094245.1",3400887,3400887,1,"-"
"6730","NW_016094282.1",566295,566295,1,"+"
"6731","NW_016094623.1",249242,249242,1,"-"
"6732","NW_016094251.1",309063,309063,1,"-"
"6733","NW_016094262.1",4458185,4458185,1,"-"
"6734","NW_016094365.1",580571,580571,1,"-"
"6735","NW_016094324.1",1207317,1207317,1,"+"
"6736","NW_016094306.1",1552618,1552618,1,"+"
"6737","NW_016095186.1",2219,2219,1,"-"
"6738","NW_016094252.1",1985446,1985446,1,"+"
"6739","NW_016094342.1",311746,311746,1,"-"
"6740","NW_016094351.1",177930,177930,1,"+"
"6741","NW_016094315.1",378022,378022,1,"-"
"6742","NW_016096159.1",8660,8660,1,"+"
"6743","NW_016094246.1",232339,232339,1,"-"
"6744","NW_016094244.1",1703993,1703993,1,"-"
"6745","NW_016094242.1",9928824,9928824,1,"-"
"6746","NW_016096253.1",7040,7040,1,"+"
"6747","NW_016095678.1",2649,2649,1,"-"
"6748","NW_016094244.1",8697280,8697280,1,"+"
"6749","NW_016094300.1",1104506,1104506,1,"-"
"6750","NW_016094250.1",3147158,3147158,1,"-"
"6751","NW_016094244.1",523038,523038,1,"-"
"6752","NW_016094255.1",409658,409658,1,"-"
"6753","NW_016094342.1",455455,455455,1,"+"
"6754","NW_016094434.1",218465,218465,1,"+"
"6755","NW_016094307.1",1621479,1621479,1,"+"
"6756","NW_016094336.1",1773337,1773337,1,"-"
"6757","NW_016094513.1",352597,352597,1,"-"
"6758","NW_016094242.1",2264180,2264180,1,"-"
"6759","NW_016094311.1",2290434,2290434,1,"-"
"6760","NW_016094297.1",1202203,1202203,1,"-"
"6761","NW_016094280.1",1514455,1514455,1,"-"
"6762","NW_016094314.1",1489923,1489923,1,"+"
"6763","NW_016094432.1",677108,677108,1,"+"
"6764","NW_016094243.1",1177951,1177951,1,"+"
"6765","NW_016094308.1",1612656,1612656,1,"+"
"6766","NW_016094621.1",203365,203365,1,"-"
"6767","NW_016094310.1",769381,769381,1,"+"
"6768","NW_016094400.1",96497,96497,1,"-"
"6769","NW_016094283.1",2199981,2199981,1,"-"
"6770","NW_016094249.1",3546210,3546210,1,"-"
"6771","NW_016094900.1",45420,45420,1,"+"
"6772","NW_016094495.1",303549,303549,1,"+"
"6773","NW_016094312.1",526684,526684,1,"+"
"6774","NW_016094255.1",3688606,3688606,1,"-"
"6775","NW_016094276.1",3588080,3588080,1,"+"
"6776","NW_016094470.1",554017,554017,1,"+"
"6777","NW_016094762.1",69077,69077,1,"-"
"6778","NW_016094240.1",8783461,8783461,1,"+"
"6779","NW_016094426.1",578592,578592,1,"+"
"6780","NW_016094260.1",2720689,2720689,1,"+"
"6781","NW_016094271.1",1456105,1456105,1,"+"
"6782","NW_016094410.1",172963,172963,1,"-"
"6783","NW_016095664.1",9005,9005,1,"-"
"6784","NW_016094512.1",29344,29344,1,"-"
"6785","NW_016094329.1",377920,377920,1,"-"
"6786","NW_016095529.1",6046,6046,1,"+"
"6787","NW_016096363.1",9102,9102,1,"-"
"6788","NW_016094389.1",594361,594361,1,"-"
"6789","NW_016094279.1",223778,223778,1,"+"
"6790","NW_016094394.1",904537,904537,1,"+"
"6791","NW_016094279.1",1410261,1410261,1,"+"
"6792","NW_016094637.1",46457,46457,1,"-"
"6793","NW_016094258.1",2145236,2145236,1,"+"
"6794","NW_016094287.1",2021004,2021004,1,"-"
"6795","NW_016094243.1",6808305,6808305,1,"-"
"6796","NW_016094621.1",95693,95693,1,"+"
"6797","NW_016094430.1",666988,666988,1,"-"
"6798","NW_016094258.1",4296280,4296280,1,"+"
"6799","NW_016094259.1",4725057,4725057,1,"+"
"6800","NW_016094266.1",2735777,2735777,1,"+"
"6801","NW_016094591.1",4986,4986,1,"-"
"6802","NW_016094274.1",1940929,1940929,1,"+"
"6803","NW_016094241.1",6207483,6207483,1,"-"
"6804","NW_016094768.1",155081,155081,1,"+"
"6805","NW_016094291.1",2780776,2780776,1,"-"
"6806","NW_016094261.1",4058050,4058050,1,"+"
"6807","NW_016094327.1",906915,906915,1,"-"
"6808","NW_016094242.1",4633435,4633435,1,"-"
"6809","NW_016094378.1",988501,988501,1,"-"
"6810","NW_016094327.1",213786,213786,1,"+"
"6811","NW_016094251.1",656996,656996,1,"-"
"6812","NW_016094313.1",1410885,1410885,1,"-"
"6813","NW_016094276.1",3757732,3757732,1,"+"
"6814","NW_016094387.1",805495,805495,1,"+"
"6815","NW_016094293.1",163319,163319,1,"-"
"6816","NW_016094534.1",359169,359169,1,"+"
"6817","NW_016094244.1",1848266,1848266,1,"+"
"6818","NW_016094716.1",66782,66782,1,"-"
"6819","NW_016094291.1",2851241,2851241,1,"+"
"6820","NW_016096202.1",150,150,1,"+"
"6821","NW_016094299.1",235290,235290,1,"-"
"6822","NW_016094327.1",606710,606710,1,"+"
"6823","NW_016096516.1",1645,1645,1,"+"
"6824","NW_016094281.1",695604,695604,1,"-"
"6825","NW_016094316.1",135813,135813,1,"+"
"6826","NW_016094305.1",576454,576454,1,"+"
"6827","NW_016094458.1",160120,160120,1,"+"
"6828","NW_016094248.1",597901,597901,1,"+"
"6829","NW_016094968.1",80935,80935,1,"-"
"6830","NW_016094241.1",3190075,3190075,1,"+"
"6831","NW_016094799.1",149653,149653,1,"+"
"6832","NW_016094433.1",31059,31059,1,"-"
"6833","NW_016094602.1",107695,107695,1,"-"
"6834","NW_016094771.1",42331,42331,1,"+"
"6835","NW_016094327.1",528337,528337,1,"-"
"6836","NW_016094340.1",1308401,1308401,1,"-"
"6837","NW_016094619.1",137755,137755,1,"+"
"6838","NW_016094429.1",428616,428616,1,"+"
"6839","NW_016094824.1",34204,34204,1,"-"
"6840","NW_016094296.1",986011,986011,1,"-"
"6841","NW_016094241.1",7968046,7968046,1,"-"
"6842","NW_016095436.1",14557,14557,1,"+"
"6843","NW_016094547.1",6132,6132,1,"-"
"6844","NW_016094329.1",1700937,1700937,1,"+"
"6845","NW_016094486.1",241652,241652,1,"+"
"6846","NW_016094250.1",3628813,3628813,1,"+"
"6847","NW_016094267.1",2031877,2031877,1,"-"
"6848","NW_016094521.1",470975,470975,1,"-"
"6849","NW_016094379.1",933016,933016,1,"-"
"6850","NW_016094279.1",2375623,2375623,1,"+"
"6851","NW_016094285.1",2610638,2610638,1,"-"
"6852","NW_016094975.1",7073,7073,1,"-"
"6853","NW_016094287.1",2474759,2474759,1,"+"
"6854","NW_016094262.1",4335479,4335479,1,"+"
"6855","NW_016094244.1",1779940,1779940,1,"-"
"6856","NW_016094242.1",5642381,5642381,1,"-"
"6857","NW_016094329.1",2048675,2048675,1,"-"
"6858","NW_016094241.1",4131522,4131522,1,"+"
"6859","NW_016094303.1",398380,398380,1,"+"
"6860","NW_016096957.1",2823,2823,1,"+"
"6861","NW_016094365.1",438923,438923,1,"+"
"6862","NW_016094242.1",3341318,3341318,1,"+"
"6863","NW_016094243.1",1217454,1217454,1,"+"
"6864","NW_016094298.1",355262,355262,1,"-"
"6865","NW_016094276.1",3500792,3500792,1,"-"
"6866","NW_016094250.1",850343,850343,1,"-"
"6867","NW_016094256.1",1659649,1659649,1,"+"
"6868","NW_016094432.1",479900,479900,1,"+"
"6869","NW_016094261.1",3366576,3366576,1,"-"
"6870","NW_016094296.1",139885,139885,1,"-"
"6871","NW_016094246.1",4543871,4543871,1,"-"
"6872","NW_016094279.1",3592443,3592443,1,"-"
"6873","NW_016094253.1",505115,505115,1,"-"
"6874","NW_016094449.1",584663,584663,1,"-"
"6875","NW_016094746.1",59283,59283,1,"+"
"6876","NW_016094240.1",7495601,7495601,1,"+"
"6877","NW_016094321.1",1876689,1876689,1,"-"
"6878","NW_016094662.1",104579,104579,1,"-"
"6879","NW_016094244.1",244112,244112,1,"+"
"6880","NW_016095511.1",4699,4699,1,"+"
"6881","NW_016094426.1",789569,789569,1,"+"
"6882","NW_016094612.1",13343,13343,1,"-"
"6883","NW_016095019.1",13404,13404,1,"-"
"6884","NW_016094266.1",3727861,3727861,1,"-"
"6885","NW_016094245.1",7286155,7286155,1,"-"
"6886","NW_016094246.1",47094,47094,1,"-"
"6887","NW_016094617.1",183011,183011,1,"-"
"6888","NW_016094615.1",193931,193931,1,"-"
"6889","NW_016094547.1",298864,298864,1,"-"
"6890","NW_016094296.1",104699,104699,1,"-"
"6891","NW_016096480.1",3409,3409,1,"-"
"6892","NW_016094260.1",1444427,1444427,1,"+"
"6893","NW_016094269.1",1035454,1035454,1,"+"
"6894","NW_016094649.1",157080,157080,1,"-"
"6895","NW_016095287.1",10105,10105,1,"-"
"6896","NW_016095158.1",2149,2149,1,"-"
"6897","NW_016094242.1",6446800,6446800,1,"+"
"6898","NW_016097028.1",1639,1639,1,"+"
"6899","NW_016094244.1",7667650,7667650,1,"+"
"6900","NW_016094302.1",2521095,2521095,1,"-"
"6901","NW_016094457.1",137019,137019,1,"+"
"6902","NW_016094637.1",212206,212206,1,"-"
"6903","NW_016094302.1",815094,815094,1,"+"
"6904","NW_016094245.1",3761392,3761392,1,"+"
"6905","NW_016094281.1",1776795,1776795,1,"-"
"6906","NW_016094338.1",1484171,1484171,1,"+"
"6907","NW_016094534.1",165495,165495,1,"+"
"6908","NW_016094411.1",793600,793600,1,"+"
"6909","NW_016094331.1",889165,889165,1,"-"
"6910","NW_016094243.1",1589424,1589424,1,"+"
"6911","NW_016094296.1",577668,577668,1,"+"
"6912","NW_016094343.1",73787,73787,1,"-"
"6913","NW_016094557.1",17594,17594,1,"-"
"6914","NW_016094393.1",209479,209479,1,"+"
"6915","NW_016094485.1",140539,140539,1,"-"
"6916","NW_016094340.1",1310131,1310131,1,"+"
"6917","NW_016094349.1",1288432,1288432,1,"+"
"6918","NW_016094493.1",108385,108385,1,"-"
"6919","NW_016094455.1",22667,22667,1,"-"
"6920","NW_016094636.1",166562,166562,1,"+"
"6921","NW_016094413.1",928081,928081,1,"+"
"6922","NW_016094380.1",63349,63349,1,"+"
"6923","NW_016094679.1",8842,8842,1,"-"
"6924","NW_016094257.1",213776,213776,1,"-"
"6925","NW_016094502.1",25215,25215,1,"-"
"6926","NW_016094293.1",132354,132354,1,"-"
"6927","NW_016094306.1",867278,867278,1,"-"
"6928","NW_016094298.1",1860678,1860678,1,"+"
"6929","NW_016094329.1",1055690,1055690,1,"+"
"6930","NW_016094290.1",3045456,3045456,1,"-"
"6931","NW_016094249.1",2650098,2650098,1,"+"
"6932","NW_016094288.1",3097540,3097540,1,"-"
"6933","NW_016094557.1",217330,217330,1,"-"
"6934","NW_016094268.1",3574712,3574712,1,"+"
"6935","NW_016094324.1",1517549,1517549,1,"+"
"6936","NW_016094256.1",1194402,1194402,1,"-"
"6937","NW_016094280.1",2814162,2814162,1,"-"
"6938","NW_016094663.1",157866,157866,1,"-"
"6939","NW_016094761.1",148749,148749,1,"-"
"6940","NW_016094240.1",6879718,6879718,1,"+"
"6941","NW_016094253.1",4314077,4314077,1,"+"
"6942","NW_016094447.1",272437,272437,1,"-"
"6943","NW_016094275.1",3690656,3690656,1,"-"
"6944","NW_016094531.1",411651,411651,1,"+"
"6945","NW_016094516.1",8948,8948,1,"+"
"6946","NW_016094274.1",2327155,2327155,1,"-"
"6947","NW_016094276.1",1108983,1108983,1,"+"
"6948","NW_016094311.1",463714,463714,1,"-"
"6949","NW_016094271.1",2562277,2562277,1,"-"
"6950","NW_016094261.1",2922235,2922235,1,"+"
"6951","NW_016094241.1",10814286,10814286,1,"-"
"6952","NW_016096201.1",5155,5155,1,"+"
"6953","NW_016094253.1",812920,812920,1,"-"
"6954","NW_016094449.1",441342,441342,1,"-"
"6955","NW_016094707.1",10549,10549,1,"-"
"6956","NW_016094302.1",1297168,1297168,1,"+"
"6957","NW_016094341.1",389993,389993,1,"-"
"6958","NW_016094313.1",1960229,1960229,1,"-"
"6959","NW_016094250.1",5869307,5869307,1,"+"
"6960","NW_016094396.1",494672,494672,1,"-"
"6961","NW_016094265.1",3200316,3200316,1,"+"
"6962","NW_016094257.1",4970574,4970574,1,"+"
"6963","NW_016094371.1",217417,217417,1,"+"
"6964","NW_016094240.1",10332510,10332510,1,"-"
"6965","NW_016094495.1",113963,113963,1,"+"
"6966","NW_016094249.1",498861,498861,1,"-"
"6967","NW_016094274.1",1168356,1168356,1,"-"
"6968","NW_016094289.1",719664,719664,1,"-"
"6969","NW_016094250.1",2486546,2486546,1,"-"
"6970","NW_016094321.1",751888,751888,1,"-"
"6971","NW_016094806.1",155971,155971,1,"+"
"6972","NW_016094254.1",246654,246654,1,"+"
"6973","NW_016094414.1",287306,287306,1,"-"
"6974","NW_016094423.1",786195,786195,1,"-"
"6975","NW_016094609.1",99,99,1,"+"
"6976","NW_016094287.1",769700,769700,1,"+"
"6977","NW_016094785.1",16107,16107,1,"+"
"6978","NW_016095215.1",2255,2255,1,"-"
"6979","NW_016094520.1",406506,406506,1,"-"
"6980","NW_016094348.1",470654,470654,1,"+"
"6981","NW_016094282.1",1838636,1838636,1,"+"
"6982","NW_016094255.1",1743289,1743289,1,"-"
"6983","NW_016094279.1",3453588,3453588,1,"-"
"6984","NW_016094282.1",2980202,2980202,1,"-"
"6985","NW_016094284.1",1448629,1448629,1,"+"
"6986","NW_016094332.1",1309450,1309450,1,"+"
"6987","NW_016095313.1",24839,24839,1,"+"
"6988","NW_016094258.1",1761113,1761113,1,"-"
"6989","NW_016094347.1",1250638,1250638,1,"-"
"6990","NW_016094258.1",208466,208466,1,"-"
"6991","NW_016094907.1",46688,46688,1,"+"
"6992","NW_016094518.1",160380,160380,1,"+"
"6993","NW_016094245.1",7149524,7149524,1,"-"
"6994","NW_016094881.1",110642,110642,1,"+"
"6995","NW_016094428.1",736472,736472,1,"+"
"6996","NW_016094279.1",1256408,1256408,1,"+"
"6997","NW_016094387.1",427134,427134,1,"-"
"6998","NW_016094263.1",1060589,1060589,1,"+"
"6999","NW_016094338.1",518283,518283,1,"+"
"7000","NW_016094317.1",493058,493058,1,"-"
"7001","NW_016094310.1",1637687,1637687,1,"-"
"7002","NW_016094413.1",10070,10070,1,"-"
"7003","NW_016094345.1",1235773,1235773,1,"-"
"7004","NW_016094365.1",958865,958865,1,"+"
"7005","NW_016094841.1",24984,24984,1,"+"
"7006","NW_016094243.1",9338940,9338940,1,"+"
"7007","NW_016094241.1",933649,933649,1,"-"
"7008","NW_016094758.1",92797,92797,1,"+"
"7009","NW_016094291.1",2604759,2604759,1,"-"
"7010","NW_016094250.1",617301,617301,1,"-"
"7011","NW_016094289.1",1366407,1366407,1,"-"
"7012","NW_016094291.1",1758484,1758484,1,"-"
"7013","NW_016096661.1",115,115,1,"-"
"7014","NW_016094379.1",149241,149241,1,"+"
"7015","NW_016094277.1",261177,261177,1,"+"
"7016","NW_016094622.1",101493,101493,1,"+"
"7017","NW_016094248.1",5985909,5985909,1,"+"
"7018","NW_016094950.1",80610,80610,1,"+"
"7019","NW_016094304.1",179635,179635,1,"-"
"7020","NW_016094591.1",290968,290968,1,"-"
"7021","NW_016094241.1",3084573,3084573,1,"+"
"7022","NW_016094279.1",468218,468218,1,"+"
"7023","NW_016094447.1",708961,708961,1,"-"
"7024","NW_016094246.1",900577,900577,1,"-"
"7025","NW_016094265.1",4432559,4432559,1,"-"
"7026","NW_016094240.1",10006125,10006125,1,"+"
"7027","NW_016094791.1",653,653,1,"-"
"7028","NW_016094602.1",326204,326204,1,"+"
"7029","NW_016095192.1",34173,34173,1,"-"
"7030","NW_016094366.1",270365,270365,1,"+"
"7031","NW_016094339.1",465591,465591,1,"+"
"7032","NW_016094324.1",398731,398731,1,"+"
"7033","NW_016095060.1",15799,15799,1,"-"
"7034","NW_016094334.1",841991,841991,1,"+"
"7035","NW_016094382.1",526161,526161,1,"+"
"7036","NW_016094355.1",1129393,1129393,1,"+"
"7037","NW_016094278.1",736110,736110,1,"-"
"7038","NW_016094244.1",3306733,3306733,1,"+"
"7039","NW_016094268.1",781404,781404,1,"+"
"7040","NW_016094465.1",615540,615540,1,"-"
"7041","NW_016094378.1",344682,344682,1,"-"
"7042","NW_016094534.1",300411,300411,1,"+"
"7043","NW_016095342.1",19621,19621,1,"-"
"7044","NW_016094267.1",3503237,3503237,1,"-"
"7045","NW_016094281.1",295481,295481,1,"+"
"7046","NW_016094247.1",6733673,6733673,1,"+"
"7047","NW_016094272.1",919721,919721,1,"+"
"7048","NW_016094240.1",5634243,5634243,1,"+"
"7049","NW_016094438.1",463202,463202,1,"+"
"7050","NW_016094241.1",6460051,6460051,1,"+"
"7051","NW_016094663.1",26633,26633,1,"+"
"7052","NW_016094262.1",2701532,2701532,1,"-"
"7053","NW_016094263.1",2091537,2091537,1,"+"
"7054","NW_016095198.1",26784,26784,1,"+"
"7055","NW_016094258.1",4296263,4296263,1,"-"
"7056","NW_016094590.1",128913,128913,1,"+"
"7057","NW_016094304.1",1390124,1390124,1,"-"
"7058","NW_016094257.1",21600,21600,1,"+"
"7059","NW_016094252.1",4982114,4982114,1,"+"
"7060","NW_016094243.1",6488661,6488661,1,"+"
"7061","NW_016094249.1",5614600,5614600,1,"-"
"7062","NW_016094439.1",410383,410383,1,"+"
"7063","NW_016094352.1",488441,488441,1,"-"
"7064","NW_016094456.1",506227,506227,1,"+"
"7065","NW_016094964.1",80841,80841,1,"+"
"7066","NW_016094247.1",3583535,3583535,1,"+"
"7067","NW_016094287.1",1761055,1761055,1,"+"
"7068","NW_016094286.1",2058473,2058473,1,"+"
"7069","NW_016094305.1",810593,810593,1,"+"
"7070","NW_016094246.1",2800808,2800808,1,"-"
"7071","NW_016094470.1",40309,40309,1,"+"
"7072","NW_016094278.1",2362473,2362473,1,"-"
"7073","NW_016094361.1",266216,266216,1,"+"
"7074","NW_016094277.1",133421,133421,1,"-"
"7075","NW_016094279.1",556678,556678,1,"-"
"7076","NW_016094311.1",17467,17467,1,"+"
"7077","NW_016094243.1",1470881,1470881,1,"+"
"7078","NW_016094572.1",227928,227928,1,"-"
"7079","NW_016094415.1",297825,297825,1,"+"
"7080","NW_016094591.1",4732,4732,1,"+"
"7081","NW_016094273.1",1996234,1996234,1,"-"
"7082","NW_016094628.1",72924,72924,1,"-"
"7083","NW_016094254.1",350744,350744,1,"-"
"7084","NW_016094647.1",208209,208209,1,"+"
"7085","NW_016094358.1",918747,918747,1,"+"
"7086","NW_016094253.1",3651907,3651907,1,"+"
"7087","NW_016094413.1",872000,872000,1,"+"
"7088","NW_016094253.1",3389108,3389108,1,"-"
"7089","NW_016094671.1",92738,92738,1,"-"
"7090","NW_016094309.1",38393,38393,1,"-"
"7091","NW_016094429.1",533469,533469,1,"+"
"7092","NW_016094421.1",295623,295623,1,"-"
"7093","NW_016094240.1",9111688,9111688,1,"-"
"7094","NW_016096406.1",8426,8426,1,"-"
"7095","NW_016094319.1",1108969,1108969,1,"+"
"7096","NW_016094284.1",2469140,2469140,1,"+"
"7097","NW_016094365.1",957936,957936,1,"+"
"7098","NW_016096823.1",5568,5568,1,"-"
"7099","NW_016094293.1",1312779,1312779,1,"-"
"7100","NW_016094292.1",2601835,2601835,1,"-"
"7101","NW_016094278.1",440295,440295,1,"-"
"7102","NW_016094330.1",522832,522832,1,"-"
"7103","NW_016094383.1",775744,775744,1,"-"
"7104","NW_016094567.1",349290,349290,1,"+"
"7105","NW_016094280.1",115945,115945,1,"-"
"7106","NW_016094241.1",174087,174087,1,"-"
"7107","NW_016094432.1",638167,638167,1,"-"
"7108","NW_016094788.1",160249,160249,1,"+"
"7109","NW_016094386.1",420396,420396,1,"+"
"7110","NW_016094972.1",9592,9592,1,"-"
"7111","NW_016094265.1",3396167,3396167,1,"-"
"7112","NW_016094504.1",170897,170897,1,"+"
"7113","NW_016094529.1",46816,46816,1,"+"
"7114","NW_016094282.1",1235596,1235596,1,"+"
"7115","NW_016094417.1",501853,501853,1,"+"
"7116","NW_016094241.1",9646002,9646002,1,"+"
"7117","NW_016094443.1",596628,596628,1,"+"
"7118","NW_016094252.1",5348315,5348315,1,"-"
"7119","NW_016094309.1",2160567,2160567,1,"-"
"7120","NW_016094261.1",2458315,2458315,1,"+"
"7121","NW_016094257.1",4004038,4004038,1,"+"
"7122","NW_016094334.1",456226,456226,1,"+"
"7123","NW_016094328.1",1738660,1738660,1,"-"
"7124","NW_016094250.1",2305006,2305006,1,"-"
"7125","NW_016095192.1",25819,25819,1,"-"
"7126","NW_016094272.1",3641075,3641075,1,"-"
"7127","NW_016094458.1",554636,554636,1,"-"
"7128","NW_016094241.1",11267043,11267043,1,"+"
"7129","NW_016094254.1",732096,732096,1,"+"
"7130","NW_016094910.1",101682,101682,1,"-"
"7131","NW_016094315.1",1074573,1074573,1,"+"
"7132","NW_016094244.1",1779939,1779939,1,"+"
"7133","NW_016094247.1",2686608,2686608,1,"+"
"7134","NW_016094243.1",9181686,9181686,1,"-"
"7135","NW_016094341.1",98710,98710,1,"+"
"7136","NW_016094966.1",24426,24426,1,"+"
"7137","NW_016094777.1",89884,89884,1,"+"
"7138","NW_016094245.1",4149804,4149804,1,"+"
"7139","NW_016094813.1",7395,7395,1,"+"
"7140","NW_016095287.1",10035,10035,1,"+"
"7141","NW_016094279.1",1214253,1214253,1,"+"
"7142","NW_016094314.1",773528,773528,1,"+"
"7143","NW_016094320.1",1736108,1736108,1,"-"
"7144","NW_016094317.1",208284,208284,1,"+"
"7145","NW_016094276.1",3764852,3764852,1,"+"
"7146","NW_016094308.1",703819,703819,1,"+"
"7147","NW_016094376.1",481303,481303,1,"+"
"7148","NW_016094403.1",914571,914571,1,"-"
"7149","NW_016094328.1",344747,344747,1,"-"
"7150","NW_016094867.1",128725,128725,1,"+"
"7151","NW_016094258.1",1449232,1449232,1,"+"
"7152","NW_016094310.1",970513,970513,1,"+"
"7153","NW_016094278.1",3053072,3053072,1,"+"
"7154","NW_016094262.1",1689028,1689028,1,"-"
"7155","NW_016094255.1",4299920,4299920,1,"-"
"7156","NW_016094320.1",1937,1937,1,"+"
"7157","NW_016094240.1",7883696,7883696,1,"+"
"7158","NW_016094417.1",15247,15247,1,"-"
"7159","NW_016094255.1",3935957,3935957,1,"+"
"7160","NW_016094300.1",1246388,1246388,1,"-"
"7161","NW_016094431.1",260072,260072,1,"+"
"7162","NW_016094266.1",2765320,2765320,1,"-"
"7163","NW_016094244.1",939624,939624,1,"+"
"7164","NW_016094537.1",23696,23696,1,"+"
"7165","NW_016094547.1",6194,6194,1,"-"
"7166","NW_016094310.1",1642421,1642421,1,"+"
"7167","NW_016094246.1",4927090,4927090,1,"+"
"7168","NW_016094436.1",706916,706916,1,"-"
"7169","NW_016094357.1",106735,106735,1,"-"
"7170","NW_016094329.1",1880123,1880123,1,"-"
"7171","NW_016094630.1",65539,65539,1,"-"
"7172","NW_016095165.1",2625,2625,1,"+"
"7173","NW_016094447.1",542610,542610,1,"-"
"7174","NW_016094295.1",1756569,1756569,1,"+"
"7175","NW_016094336.1",1425660,1425660,1,"-"
"7176","NW_016094260.1",1444897,1444897,1,"-"
"7177","NW_016095841.1",7804,7804,1,"-"
"7178","NW_016094252.1",731173,731173,1,"-"
"7179","NW_016094274.1",3636129,3636129,1,"-"
"7180","NW_016094246.1",4574806,4574806,1,"+"
"7181","NW_016094271.1",4027731,4027731,1,"-"
"7182","NW_016094357.1",840518,840518,1,"-"
"7183","NW_016096272.1",4278,4278,1,"-"
"7184","NW_016094309.1",391343,391343,1,"+"
"7185","NW_016094284.1",702132,702132,1,"+"
"7186","NW_016094272.1",1985255,1985255,1,"+"
"7187","NW_016094393.1",209459,209459,1,"+"
"7188","NW_016094605.1",90230,90230,1,"-"
"7189","NW_016094273.1",2970926,2970926,1,"+"
"7190","NW_016094627.1",63,63,1,"+"
"7191","NW_016094372.1",1104195,1104195,1,"-"
"7192","NW_016094525.1",342065,342065,1,"+"
"7193","NW_016094304.1",2303142,2303142,1,"-"
"7194","NW_016094254.1",4160069,4160069,1,"+"
"7195","NW_016094290.1",1302187,1302187,1,"-"
"7196","NW_016094252.1",3621487,3621487,1,"-"
"7197","NW_016095876.1",12426,12426,1,"-"
"7198","NW_016094642.1",206361,206361,1,"-"
"7199","NW_016094704.1",2151,2151,1,"-"
"7200","NW_016094287.1",1670448,1670448,1,"+"
"7201","NW_016094521.1",64498,64498,1,"-"
"7202","NW_016094388.1",84304,84304,1,"-"
"7203","NW_016094489.1",79016,79016,1,"-"
"7204","NW_016095051.1",38798,38798,1,"-"
"7205","NW_016094436.1",696428,696428,1,"-"
"7206","NW_016094265.1",207431,207431,1,"-"
"7207","NW_016094436.1",95274,95274,1,"-"
"7208","NW_016094301.1",742287,742287,1,"-"
"7209","NW_016094778.1",167918,167918,1,"+"
"7210","NW_016094315.1",2246841,2246841,1,"-"
"7211","NW_016094246.1",779540,779540,1,"-"
"7212","NW_016094240.1",1091890,1091890,1,"+"
"7213","NW_016094426.1",794200,794200,1,"-"
"7214","NW_016094361.1",1240469,1240469,1,"+"
"7215","NW_016094253.1",5211379,5211379,1,"-"
"7216","NW_016094297.1",1542431,1542431,1,"-"
"7217","NW_016094495.1",114164,114164,1,"-"
"7218","NW_016094462.1",327044,327044,1,"-"
"7219","NW_016094702.1",135371,135371,1,"-"
"7220","NW_016094269.1",2520351,2520351,1,"+"
"7221","NW_016095928.1",6833,6833,1,"-"
"7222","NW_016094289.1",211079,211079,1,"-"
"7223","NW_016094385.1",986256,986256,1,"+"
"7224","NW_016094620.1",132568,132568,1,"+"
"7225","NW_016094383.1",393799,393799,1,"+"
"7226","NW_016094241.1",2174534,2174534,1,"-"
"7227","NW_016094456.1",392675,392675,1,"+"
"7228","NW_016094306.1",1800335,1800335,1,"+"
"7229","NW_016094385.1",296479,296479,1,"+"
"7230","NW_016094681.1",52359,52359,1,"-"
"7231","NW_016094243.1",4313585,4313585,1,"+"
"7232","NW_016094390.1",741512,741512,1,"+"
"7233","NW_016094329.1",2019746,2019746,1,"-"
"7234","NW_016094994.1",4851,4851,1,"-"
"7235","NW_016094281.1",2522507,2522507,1,"+"
"7236","NW_016094380.1",224479,224479,1,"+"
"7237","NW_016094251.1",4327289,4327289,1,"+"
