"","seqnames","start","end","width","strand"
"14239","NW_016094263.1",1460336,1460336,1,"-"
"14240","NW_016096019.1",8931,8931,1,"-"
"14241","NW_016094283.1",1440577,1440577,1,"+"
"14242","NW_016094411.1",781058,781058,1,"-"
"14243","NW_016094288.1",1187861,1187861,1,"+"
"14244","NW_016094240.1",10016204,10016204,1,"-"
"14245","NW_016094256.1",1205789,1205789,1,"-"
"14246","NW_016094400.1",96348,96348,1,"-"
"14247","NW_016094242.1",3485952,3485952,1,"+"
"14248","NW_016094269.1",2869425,2869425,1,"-"
"14249","NW_016094241.1",5601496,5601496,1,"+"
"14250","NW_016094318.1",259565,259565,1,"-"
"14251","NW_016094264.1",2312990,2312990,1,"+"
"14252","NW_016094297.1",2631667,2631667,1,"-"
"14253","NW_016094261.1",4057996,4057996,1,"+"
"14254","NW_016094242.1",5832532,5832532,1,"-"
"14255","NW_016094243.1",7561055,7561055,1,"-"
"14256","NW_016095009.1",19991,19991,1,"-"
"14257","NW_016094314.1",330820,330820,1,"+"
"14258","NW_016094296.1",185858,185858,1,"-"
"14259","NW_016094281.1",3552132,3552132,1,"-"
"14260","NW_016094601.1",197172,197172,1,"-"
"14261","NW_016094344.1",1338264,1338264,1,"-"
"14262","NW_016094981.1",63518,63518,1,"+"
"14263","NW_016094276.1",33128,33128,1,"-"
"14264","NW_016094324.1",908247,908247,1,"-"
"14265","NW_016094277.1",1696047,1696047,1,"+"
"14266","NW_016094250.1",4621275,4621275,1,"+"
"14267","NW_016094584.1",125616,125616,1,"+"
"14268","NW_016094252.1",4659388,4659388,1,"+"
"14269","NW_016094257.1",815598,815598,1,"+"
"14270","NW_016094318.1",343379,343379,1,"+"
"14271","NW_016094529.1",77865,77865,1,"-"
"14272","NW_016094912.1",18967,18967,1,"-"
"14273","NW_016094244.1",2253911,2253911,1,"+"
"14274","NW_016094247.1",2534924,2534924,1,"-"
"14275","NW_016094247.1",3477304,3477304,1,"+"
"14276","NW_016094248.1",4989537,4989537,1,"+"
"14277","NW_016095390.1",4802,4802,1,"+"
"14278","NW_016094241.1",937817,937817,1,"-"
"14279","NW_016094270.1",2651710,2651710,1,"-"
"14280","NW_016094340.1",1134091,1134091,1,"-"
"14281","NW_016095113.1",1822,1822,1,"-"
"14282","NW_016094369.1",775867,775867,1,"-"
"14283","NW_016095020.1",10288,10288,1,"-"
"14284","NW_016094566.1",264164,264164,1,"+"
"14285","NW_016096450.1",3842,3842,1,"+"
"14286","NW_016094273.1",308551,308551,1,"+"
"14287","NW_016094440.1",20652,20652,1,"-"
"14288","NW_016094324.1",315255,315255,1,"-"
"14289","NW_016094406.1",924579,924579,1,"+"
"14290","NW_016094333.1",421479,421479,1,"-"
"14291","NW_016094331.1",593382,593382,1,"-"
"14292","NW_016095025.1",57190,57190,1,"+"
"14293","NW_016094274.1",2657811,2657811,1,"+"
"14294","NW_016094795.1",71442,71442,1,"-"
"14295","NW_016094270.1",78201,78201,1,"-"
"14296","NW_016094692.1",206476,206476,1,"+"
"14297","NW_016094248.1",974702,974702,1,"-"
"14298","NW_016094277.1",1418882,1418882,1,"-"
"14299","NW_016094300.1",143324,143324,1,"+"
"14300","NW_016094242.1",2786295,2786295,1,"-"
"14301","NW_016094299.1",1217699,1217699,1,"-"
"14302","NW_016094415.1",567080,567080,1,"+"
"14303","NW_016094310.1",486939,486939,1,"+"
"14304","NW_016094428.1",488180,488180,1,"-"
"14305","NW_016094243.1",6815534,6815534,1,"-"
"14306","NW_016094245.1",2228898,2228898,1,"+"
"14307","NW_016094621.1",131860,131860,1,"+"
"14308","NW_016094282.1",2006702,2006702,1,"+"
"14309","NW_016094933.1",49597,49597,1,"-"
"14310","NW_016094519.1",213294,213294,1,"-"
"14311","NW_016094386.1",910478,910478,1,"+"
"14312","NW_016094277.1",1754469,1754469,1,"-"
"14313","NW_016094285.1",94721,94721,1,"-"
"14314","NW_016094627.1",53991,53991,1,"+"
"14315","NW_016094296.1",337330,337330,1,"-"
"14316","NW_016094434.1",347291,347291,1,"-"
"14317","NW_016094404.1",542920,542920,1,"-"
"14318","NW_016094243.1",6808305,6808305,1,"-"
"14319","NW_016094336.1",1669212,1669212,1,"-"
"14320","NW_016094277.1",1695839,1695839,1,"+"
"14321","NW_016094257.1",1576155,1576155,1,"+"
"14322","NW_016094340.1",693511,693511,1,"-"
"14323","NW_016095491.1",17427,17427,1,"+"
"14324","NW_016094348.1",470654,470654,1,"+"
"14325","NW_016094240.1",1364982,1364982,1,"-"
"14326","NW_016094364.1",594408,594408,1,"-"
"14327","NW_016094302.1",1901295,1901295,1,"+"
"14328","NW_016094740.1",173237,173237,1,"-"
"14329","NW_016094345.1",738824,738824,1,"-"
"14330","NW_016094296.1",1408318,1408318,1,"-"
"14331","NW_016094290.1",723447,723447,1,"+"
"14332","NW_016094372.1",869139,869139,1,"+"
"14333","NW_016094398.1",773096,773096,1,"+"
"14334","NW_016094598.1",136244,136244,1,"-"
"14335","NW_016094732.1",174796,174796,1,"+"
"14336","NW_016094248.1",4561936,4561936,1,"+"
"14337","NW_016094259.1",4194098,4194098,1,"-"
"14338","NW_016095033.1",49286,49286,1,"+"
"14339","NW_016095042.1",27092,27092,1,"+"
"14340","NW_016094244.1",55947,55947,1,"-"
"14341","NW_016095378.1",255,255,1,"-"
"14342","NW_016094320.1",790007,790007,1,"+"
"14343","NW_016094421.1",636903,636903,1,"+"
"14344","NW_016094303.1",751108,751108,1,"+"
"14345","NW_016094266.1",3355729,3355729,1,"+"
"14346","NW_016094339.1",1311074,1311074,1,"+"
"14347","NW_016095366.1",13675,13675,1,"-"
"14348","NW_016094279.1",3434626,3434626,1,"+"
"14349","NW_016094317.1",705139,705139,1,"-"
"14350","NW_016095048.1",21182,21182,1,"+"
"14351","NW_016094246.1",874448,874448,1,"-"
"14352","NW_016094255.1",759315,759315,1,"-"
"14353","NW_016094247.1",2827864,2827864,1,"+"
"14354","NW_016094966.1",28576,28576,1,"-"
"14355","NW_016094287.1",1417962,1417962,1,"+"
"14356","NW_016094245.1",7803505,7803505,1,"-"
"14357","NW_016094609.1",275713,275713,1,"-"
"14358","NW_016094736.1",138915,138915,1,"+"
"14359","NW_016094247.1",2457243,2457243,1,"-"
"14360","NW_016094355.1",564805,564805,1,"-"
"14361","NW_016094422.1",352385,352385,1,"-"
"14362","NW_016094251.1",5264178,5264178,1,"+"
"14363","NW_016094270.1",900466,900466,1,"+"
"14364","NW_016094385.1",857181,857181,1,"+"
"14365","NW_016094349.1",992526,992526,1,"+"
"14366","NW_016094316.1",213778,213778,1,"+"
"14367","NW_016094348.1",1432218,1432218,1,"-"
"14368","NW_016094385.1",2223,2223,1,"-"
"14369","NW_016094261.1",80529,80529,1,"+"
"14370","NW_016094243.1",1425412,1425412,1,"+"
"14371","NW_016094377.1",1021862,1021862,1,"-"
"14372","NW_016094446.1",628937,628937,1,"-"
"14373","NW_016095304.1",26484,26484,1,"+"
"14374","NW_016094271.1",4038324,4038324,1,"-"
"14375","NW_016094292.1",485482,485482,1,"+"
"14376","NW_016094527.1",451652,451652,1,"+"
"14377","NW_016094350.1",946552,946552,1,"-"
"14378","NW_016094242.1",1575072,1575072,1,"+"
"14379","NW_016094254.1",2065603,2065603,1,"-"
"14380","NW_016094282.1",2706729,2706729,1,"+"
"14381","NW_016094242.1",7256030,7256030,1,"-"
"14382","NW_016094246.1",5401894,5401894,1,"+"
"14383","NW_016094432.1",682411,682411,1,"-"
"14384","NW_016094458.1",285547,285547,1,"+"
"14385","NW_016094690.1",14528,14528,1,"-"
"14386","NW_016097100.1",4716,4716,1,"-"
"14387","NW_016094285.1",253792,253792,1,"-"
"14388","NW_016094491.1",455894,455894,1,"-"
"14389","NW_016094252.1",5646787,5646787,1,"+"
"14390","NW_016094347.1",1505186,1505186,1,"-"
"14391","NW_016094861.1",118152,118152,1,"+"
"14392","NW_016094327.1",482076,482076,1,"+"
"14393","NW_016094306.1",2173444,2173444,1,"-"
"14394","NW_016094247.1",1667232,1667232,1,"+"
"14395","NW_016094251.1",2467843,2467843,1,"-"
"14396","NW_016094245.1",35189,35189,1,"-"
"14397","NW_016094419.1",209739,209739,1,"+"
"14398","NW_016094390.1",287104,287104,1,"+"
"14399","NW_016094287.1",2981023,2981023,1,"+"
"14400","NW_016095197.1",24506,24506,1,"-"
"14401","NW_016094273.1",901112,901112,1,"-"
"14402","NW_016095561.1",1509,1509,1,"-"
"14403","NW_016094285.1",1514573,1514573,1,"-"
"14404","NW_016094399.1",213426,213426,1,"-"
"14405","NW_016094250.1",2535890,2535890,1,"-"
"14406","NW_016095165.1",9664,9664,1,"-"
"14407","NW_016094299.1",1332795,1332795,1,"+"
"14408","NW_016094324.1",21744,21744,1,"+"
"14409","NW_016094243.1",5680077,5680077,1,"+"
"14410","NW_016094300.1",453396,453396,1,"-"
"14411","NW_016094298.1",1079894,1079894,1,"+"
"14412","NW_016094264.1",2125125,2125125,1,"+"
"14413","NW_016094241.1",4176727,4176727,1,"+"
"14414","NW_016094377.1",345672,345672,1,"-"
"14415","NW_016094245.1",8263090,8263090,1,"-"
"14416","NW_016094389.1",778793,778793,1,"-"
"14417","NW_016094776.1",61642,61642,1,"-"
"14418","NW_016094263.1",102241,102241,1,"+"
"14419","NW_016094257.1",4774757,4774757,1,"-"
"14420","NW_016094289.1",699836,699836,1,"-"
"14421","NW_016094296.1",710303,710303,1,"-"
"14422","NW_016094589.1",153022,153022,1,"-"
"14423","NW_016096914.1",5906,5906,1,"+"
"14424","NW_016094258.1",1671369,1671369,1,"-"
"14425","NW_016094276.1",224650,224650,1,"+"
"14426","NW_016094383.1",579535,579535,1,"-"
"14427","NW_016094380.1",93602,93602,1,"-"
"14428","NW_016094379.1",718184,718184,1,"+"
"14429","NW_016094430.1",142650,142650,1,"+"
"14430","NW_016094371.1",573736,573736,1,"+"
"14431","NW_016094264.1",3969620,3969620,1,"-"
"14432","NW_016094359.1",1183047,1183047,1,"-"
"14433","NW_016094247.1",3583535,3583535,1,"+"
"14434","NW_016094256.1",1218153,1218153,1,"+"
"14435","NW_016094465.1",615540,615540,1,"-"
"14436","NW_016095868.1",4930,4930,1,"-"
"14437","NW_016094247.1",2577557,2577557,1,"-"
"14438","NW_016094467.1",468715,468715,1,"-"
"14439","NW_016094242.1",1393303,1393303,1,"+"
"14440","NW_016094543.1",162274,162274,1,"-"
"14441","NW_016094405.1",415256,415256,1,"+"
"14442","NW_016094258.1",4331682,4331682,1,"+"
"14443","NW_016094426.1",758273,758273,1,"-"
"14444","NW_016094407.1",440393,440393,1,"-"
"14445","NW_016094314.1",2126675,2126675,1,"-"
"14446","NW_016094242.1",8916333,8916333,1,"+"
"14447","NW_016094258.1",4601684,4601684,1,"+"
"14448","NW_016094625.1",218954,218954,1,"+"
"14449","NW_016096340.1",5351,5351,1,"-"
"14450","NW_016094295.1",713730,713730,1,"+"
"14451","NW_016094257.1",4069986,4069986,1,"-"
"14452","NW_016094539.1",228574,228574,1,"-"
"14453","NW_016094272.1",61814,61814,1,"-"
"14454","NW_016094249.1",6279583,6279583,1,"+"
"14455","NW_016094240.1",8884347,8884347,1,"-"
"14456","NW_016095248.1",20986,20986,1,"+"
"14457","NW_016094367.1",959654,959654,1,"-"
"14458","NW_016094693.1",184931,184931,1,"-"
"14459","NW_016094244.1",1779939,1779939,1,"+"
"14460","NW_016094339.1",1097544,1097544,1,"+"
"14461","NW_016095313.1",11868,11868,1,"-"
"14462","NW_016094277.1",1320341,1320341,1,"-"
"14463","NW_016094581.1",277555,277555,1,"-"
"14464","NW_016094295.1",1027857,1027857,1,"-"
"14465","NW_016094296.1",722056,722056,1,"+"
"14466","NW_016094336.1",72297,72297,1,"-"
"14467","NW_016094246.1",3310880,3310880,1,"-"
"14468","NW_016094295.1",625589,625589,1,"+"
"14469","NW_016094566.1",264660,264660,1,"-"
"14470","NW_016095423.1",14748,14748,1,"+"
"14471","NW_016094655.1",39812,39812,1,"+"
"14472","NW_016094277.1",2692929,2692929,1,"+"
"14473","NW_016094460.1",5529,5529,1,"+"
"14474","NW_016094349.1",1288432,1288432,1,"+"
"14475","NW_016094280.1",157607,157607,1,"-"
"14476","NW_016095777.1",12845,12845,1,"+"
"14477","NW_016094388.1",453899,453899,1,"-"
"14478","NW_016094244.1",3573511,3573511,1,"+"
"14479","NW_016094492.1",112983,112983,1,"-"
"14480","NW_016094470.1",560166,560166,1,"-"
"14481","NW_016094449.1",151039,151039,1,"-"
"14482","NW_016094544.1",299496,299496,1,"+"
"14483","NW_016094537.1",413192,413192,1,"-"
"14484","NW_016094252.1",191802,191802,1,"-"
"14485","NW_016094830.1",145840,145840,1,"-"
"14486","NW_016094244.1",2031247,2031247,1,"+"
"14487","NW_016094336.1",1388480,1388480,1,"+"
"14488","NW_016094414.1",721465,721465,1,"+"
"14489","NW_016094252.1",1200472,1200472,1,"+"
"14490","NW_016094247.1",361467,361467,1,"-"
"14491","NW_016094242.1",5001104,5001104,1,"+"
"14492","NW_016094278.1",244082,244082,1,"-"
"14493","NW_016094378.1",35742,35742,1,"+"
"14494","NW_016094266.1",3727861,3727861,1,"-"
"14495","NW_016094364.1",405186,405186,1,"-"
"14496","NW_016094249.1",6519383,6519383,1,"-"
"14497","NW_016094270.1",149957,149957,1,"+"
"14498","NW_016094258.1",864032,864032,1,"+"
"14499","NW_016094269.1",1609523,1609523,1,"-"
"14500","NW_016094276.1",1669866,1669866,1,"+"
"14501","NW_016095155.1",6283,6283,1,"+"
"14502","NW_016094417.1",717324,717324,1,"-"
"14503","NW_016094242.1",6032375,6032375,1,"-"
"14504","NW_016094321.1",450269,450269,1,"+"
"14505","NW_016094345.1",1337031,1337031,1,"-"
"14506","NW_016094287.1",2244955,2244955,1,"-"
"14507","NW_016094245.1",1801248,1801248,1,"-"
"14508","NW_016094292.1",671114,671114,1,"+"
"14509","NW_016094449.1",156890,156890,1,"+"
"14510","NW_016094320.1",642962,642962,1,"+"
"14511","NW_016094267.1",3632191,3632191,1,"+"
"14512","NW_016094770.1",17413,17413,1,"+"
"14513","NW_016095755.1",5218,5218,1,"+"
"14514","NW_016095778.1",11008,11008,1,"-"
"14515","NW_016094452.1",300991,300991,1,"+"
"14516","NW_016096094.1",6129,6129,1,"-"
"14517","NW_016094256.1",72488,72488,1,"-"
"14518","NW_016094243.1",7821595,7821595,1,"-"
"14519","NW_016094243.1",6819516,6819516,1,"+"
"14520","NW_016094270.1",12254,12254,1,"-"
"14521","NW_016094296.1",192892,192892,1,"+"
"14522","NW_016094269.1",1144465,1144465,1,"-"
"14523","NW_016094291.1",676646,676646,1,"-"
"14524","NW_016095135.1",23157,23157,1,"+"
"14525","NW_016094262.1",1067622,1067622,1,"-"
"14526","NW_016094762.1",69077,69077,1,"-"
"14527","NW_016094332.1",1479324,1479324,1,"-"
"14528","NW_016094243.1",8164300,8164300,1,"+"
"14529","NW_016094476.1",542232,542232,1,"-"
"14530","NW_016094244.1",6874345,6874345,1,"-"
"14531","NW_016094287.1",1670357,1670357,1,"+"
"14532","NW_016094255.1",2014465,2014465,1,"-"
"14533","NW_016095377.1",11843,11843,1,"-"
"14534","NW_016094246.1",2677552,2677552,1,"+"
"14535","NW_016094246.1",7322515,7322515,1,"+"
"14536","NW_016094249.1",1824401,1824401,1,"+"
"14537","NW_016094259.1",2153529,2153529,1,"-"
"14538","NW_016096788.1",379,379,1,"+"
"14539","NW_016094597.1",20347,20347,1,"+"
"14540","NW_016094333.1",302065,302065,1,"-"
"14541","NW_016094345.1",1485334,1485334,1,"-"
"14542","NW_016094547.1",6194,6194,1,"-"
"14543","NW_016094250.1",4855205,4855205,1,"-"
"14544","NW_016094257.1",1450211,1450211,1,"-"
"14545","NW_016096323.1",3401,3401,1,"-"
"14546","NW_016094252.1",4498736,4498736,1,"-"
"14547","NW_016094260.1",497961,497961,1,"+"
"14548","NW_016094253.1",2772435,2772435,1,"+"
"14549","NW_016094296.1",981289,981289,1,"-"
"14550","NW_016094365.1",929720,929720,1,"+"
"14551","NW_016096849.1",4453,4453,1,"+"
"14552","NW_016094503.1",24930,24930,1,"-"
"14553","NW_016094266.1",2215893,2215893,1,"+"
"14554","NW_016094242.1",4633435,4633435,1,"-"
"14555","NW_016094362.1",476328,476328,1,"-"
"14556","NW_016094240.1",3064743,3064743,1,"-"
"14557","NW_016094403.1",974721,974721,1,"-"
"14558","NW_016094249.1",1653282,1653282,1,"-"
"14559","NW_016095028.1",22240,22240,1,"-"
"14560","NW_016094260.1",352490,352490,1,"+"
"14561","NW_016094320.1",1247050,1247050,1,"-"
"14562","NW_016094305.1",2128975,2128975,1,"-"
"14563","NW_016094330.1",341643,341643,1,"+"
"14564","NW_016095307.1",25083,25083,1,"-"
"14565","NW_016094383.1",340047,340047,1,"+"
"14566","NW_016094257.1",4146126,4146126,1,"+"
"14567","NW_016095761.1",6729,6729,1,"-"
"14568","NW_016094344.1",765361,765361,1,"+"
"14569","NW_016094292.1",1001338,1001338,1,"+"
"14570","NW_016094262.1",2077876,2077876,1,"+"
"14571","NW_016094268.1",1009468,1009468,1,"-"
"14572","NW_016094433.1",374635,374635,1,"-"
"14573","NW_016094246.1",3782825,3782825,1,"-"
"14574","NW_016094395.1",615623,615623,1,"+"
"14575","NW_016094957.1",70534,70534,1,"-"
"14576","NW_016094402.1",667977,667977,1,"+"
"14577","NW_016094647.1",193299,193299,1,"-"
"14578","NW_016094781.1",45249,45249,1,"+"
"14579","NW_016094834.1",118670,118670,1,"+"
"14580","NW_016094260.1",1812754,1812754,1,"-"
"14581","NW_016094272.1",2779434,2779434,1,"-"
"14582","NW_016094244.1",6304558,6304558,1,"-"
"14583","NW_016094258.1",1247073,1247073,1,"+"
"14584","NW_016094266.1",2349274,2349274,1,"+"
"14585","NW_016094700.1",155512,155512,1,"-"
"14586","NW_016094367.1",633988,633988,1,"+"
"14587","NW_016094461.1",104578,104578,1,"+"
"14588","NW_016094313.1",224210,224210,1,"-"
"14589","NW_016094361.1",266537,266537,1,"-"
"14590","NW_016094244.1",3941445,3941445,1,"-"
"14591","NW_016094307.1",223808,223808,1,"+"
"14592","NW_016094331.1",116533,116533,1,"+"
"14593","NW_016094240.1",576863,576863,1,"+"
"14594","NW_016094265.1",4009271,4009271,1,"+"
"14595","NW_016094713.1",147153,147153,1,"-"
"14596","NW_016094333.1",1936267,1936267,1,"+"
"14597","NW_016094826.1",147084,147084,1,"+"
"14598","NW_016094354.1",253533,253533,1,"+"
"14599","NW_016094533.1",231938,231938,1,"-"
"14600","NW_016094874.1",77415,77415,1,"-"
"14601","NW_016094287.1",2709886,2709886,1,"+"
"14602","NW_016094337.1",1686279,1686279,1,"+"
"14603","NW_016094972.1",60484,60484,1,"+"
"14604","NW_016094292.1",1292106,1292106,1,"-"
"14605","NW_016095221.1",23521,23521,1,"+"
"14606","NW_016094617.1",109745,109745,1,"-"
"14607","NW_016094317.1",2100838,2100838,1,"-"
"14608","NW_016094328.1",475737,475737,1,"-"
"14609","NW_016094325.1",766684,766684,1,"-"
"14610","NW_016094246.1",7530028,7530028,1,"-"
"14611","NW_016094494.1",355511,355511,1,"-"
"14612","NW_016094369.1",338243,338243,1,"-"
"14613","NW_016094302.1",2052881,2052881,1,"+"
"14614","NW_016094430.1",90294,90294,1,"-"
"14615","NW_016094425.1",650808,650808,1,"-"
"14616","NW_016095016.1",18023,18023,1,"-"
"14617","NW_016094299.1",2378694,2378694,1,"-"
"14618","NW_016094272.1",3831313,3831313,1,"-"
"14619","NW_016094243.1",7051094,7051094,1,"-"
"14620","NW_016094594.1",206328,206328,1,"-"
"14621","NW_016094242.1",6009698,6009698,1,"+"
"14622","NW_016094364.1",1249883,1249883,1,"-"
"14623","NW_016094304.1",1654307,1654307,1,"-"
"14624","NW_016094294.1",2775819,2775819,1,"+"
"14625","NW_016094240.1",9253391,9253391,1,"-"
"14626","NW_016094312.1",1800284,1800284,1,"+"
"14627","NW_016094241.1",10031269,10031269,1,"+"
"14628","NW_016094279.1",3396979,3396979,1,"+"
"14629","NW_016094362.1",470609,470609,1,"+"
"14630","NW_016094242.1",6305913,6305913,1,"-"
"14631","NW_016094473.1",405465,405465,1,"+"
"14632","NW_016094375.1",32237,32237,1,"+"
"14633","NW_016094274.1",1542698,1542698,1,"+"
"14634","NW_016096764.1",7782,7782,1,"-"
"14635","NW_016094431.1",658215,658215,1,"+"
"14636","NW_016094748.1",107918,107918,1,"-"
"14637","NW_016094385.1",108443,108443,1,"+"
"14638","NW_016095443.1",6408,6408,1,"-"
"14639","NW_016094374.1",932189,932189,1,"+"
"14640","NW_016094247.1",1644382,1644382,1,"-"
"14641","NW_016094447.1",542610,542610,1,"-"
"14642","NW_016094684.1",120244,120244,1,"-"
"14643","NW_016094274.1",1230370,1230370,1,"-"
"14644","NW_016094432.1",619842,619842,1,"-"
"14645","NW_016094697.1",141505,141505,1,"+"
"14646","NW_016094272.1",9903,9903,1,"+"
"14647","NW_016094295.1",1223921,1223921,1,"-"
"14648","NW_016094279.1",248629,248629,1,"-"
"14649","NW_016094266.1",2894106,2894106,1,"+"
"14650","NW_016094300.1",2549502,2549502,1,"-"
"14651","NW_016094340.1",136949,136949,1,"-"
"14652","NW_016094267.1",3102058,3102058,1,"-"
"14653","NW_016094240.1",4296983,4296983,1,"+"
"14654","NW_016094488.1",527749,527749,1,"+"
"14655","NW_016094975.1",23676,23676,1,"-"
"14656","NW_016094252.1",5479427,5479427,1,"-"
"14657","NW_016094545.1",195137,195137,1,"+"
"14658","NW_016094286.1",2276273,2276273,1,"-"
"14659","NW_016095051.1",59762,59762,1,"+"
"14660","NW_016094298.1",873608,873608,1,"+"
"14661","NW_016094241.1",2805785,2805785,1,"-"
"14662","NW_016094250.1",850343,850343,1,"-"
"14663","NW_016095496.1",5838,5838,1,"+"
"14664","NW_016094246.1",7544831,7544831,1,"-"
"14665","NW_016094258.1",1798912,1798912,1,"-"
"14666","NW_016094787.1",72438,72438,1,"+"
"14667","NW_016094260.1",1699145,1699145,1,"+"
"14668","NW_016094669.1",86554,86554,1,"+"
"14669","NW_016094266.1",2765320,2765320,1,"-"
"14670","NW_016094407.1",440350,440350,1,"-"
"14671","NW_016094252.1",2591220,2591220,1,"-"
"14672","NW_016094254.1",4760916,4760916,1,"-"
"14673","NW_016094255.1",3939730,3939730,1,"-"
"14674","NW_016094360.1",1114422,1114422,1,"-"
"14675","NW_016094268.1",483848,483848,1,"+"
"14676","NW_016094264.1",4450453,4450453,1,"+"
"14677","NW_016094407.1",906764,906764,1,"+"
"14678","NW_016094412.1",324839,324839,1,"+"
"14679","NW_016094383.1",304860,304860,1,"-"
"14680","NW_016094270.1",3076095,3076095,1,"+"
"14681","NW_016095023.1",29199,29199,1,"-"
"14682","NW_016094269.1",896328,896328,1,"+"
"14683","NW_016094262.1",1660150,1660150,1,"-"
"14684","NW_016097000.1",4942,4942,1,"+"
"14685","NW_016094497.1",37690,37690,1,"-"
"14686","NW_016094322.1",1196883,1196883,1,"-"
"14687","NW_016094364.1",461461,461461,1,"-"
"14688","NW_016095068.1",15050,15050,1,"-"
"14689","NW_016094571.1",242275,242275,1,"+"
"14690","NW_016095029.1",9618,9618,1,"+"
"14691","NW_016094315.1",78893,78893,1,"-"
"14692","NW_016095008.1",10969,10969,1,"+"
"14693","NW_016094301.1",65008,65008,1,"+"
"14694","NW_016094641.1",241515,241515,1,"-"
"14695","NW_016094242.1",8106932,8106932,1,"-"
"14696","NW_016094264.1",1548711,1548711,1,"-"
"14697","NW_016094246.1",4921221,4921221,1,"+"
"14698","NW_016094334.1",1544033,1544033,1,"+"
"14699","NW_016094340.1",620862,620862,1,"-"
"14700","NW_016094513.1",149692,149692,1,"+"
"14701","NW_016094334.1",575244,575244,1,"-"
"14702","NW_016094296.1",2307325,2307325,1,"+"
"14703","NW_016094380.1",747319,747319,1,"-"
"14704","NW_016094542.1",17420,17420,1,"+"
"14705","NW_016094381.1",841925,841925,1,"+"
"14706","NW_016096462.1",10088,10088,1,"+"
"14707","NW_016096573.1",5427,5427,1,"-"
"14708","NW_016094253.1",1811087,1811087,1,"+"
"14709","NW_016094348.1",831831,831831,1,"+"
"14710","NW_016094343.1",1326636,1326636,1,"+"
"14711","NW_016094491.1",261666,261666,1,"-"
"14712","NW_016097150.1",4600,4600,1,"-"
"14713","NW_016094240.1",3219848,3219848,1,"-"
"14714","NW_016094296.1",867468,867468,1,"+"
"14715","NW_016094310.1",1637788,1637788,1,"-"
"14716","NW_016094335.1",663197,663197,1,"-"
"14717","NW_016094285.1",161902,161902,1,"+"
"14718","NW_016094547.1",102478,102478,1,"-"
"14719","NW_016094346.1",265592,265592,1,"-"
"14720","NW_016095078.1",9767,9767,1,"+"
"14721","NW_016094267.1",1990470,1990470,1,"-"
"14722","NW_016094783.1",139807,139807,1,"-"
"14723","NW_016094412.1",676200,676200,1,"-"
"14724","NW_016094264.1",3305519,3305519,1,"-"
"14725","NW_016094242.1",9976783,9976783,1,"-"
"14726","NW_016094269.1",2049389,2049389,1,"-"
"14727","NW_016094257.1",4074067,4074067,1,"-"
"14728","NW_016094759.1",22366,22366,1,"+"
"14729","NW_016095073.1",61942,61942,1,"+"
"14730","NW_016094437.1",430864,430864,1,"+"
"14731","NW_016094434.1",292860,292860,1,"-"
"14732","NW_016094241.1",9658222,9658222,1,"+"
"14733","NW_016095052.1",46049,46049,1,"+"
"14734","NW_016094812.1",7448,7448,1,"+"
"14735","NW_016096198.1",26,26,1,"+"
"14736","NW_016094291.1",2604759,2604759,1,"-"
"14737","NW_016094743.1",15330,15330,1,"-"
"14738","NW_016094240.1",10844624,10844624,1,"+"
"14739","NW_016094361.1",376016,376016,1,"-"
"14740","NW_016094594.1",273210,273210,1,"+"
"14741","NW_016094264.1",1704869,1704869,1,"+"
"14742","NW_016094345.1",781673,781673,1,"+"
"14743","NW_016094255.1",2023552,2023552,1,"+"
"14744","NW_016094401.1",486979,486979,1,"+"
"14745","NW_016094367.1",514838,514838,1,"+"
"14746","NW_016094241.1",937224,937224,1,"+"
"14747","NW_016096168.1",5707,5707,1,"+"
"14748","NW_016094243.1",8988508,8988508,1,"-"
"14749","NW_016094667.1",219893,219893,1,"-"
"14750","NW_016094241.1",3683973,3683973,1,"-"
"14751","NW_016094393.1",190398,190398,1,"+"
"14752","NW_016094410.1",381075,381075,1,"-"
"14753","NW_016094410.1",634131,634131,1,"+"
"14754","NW_016094246.1",3041276,3041276,1,"+"
"14755","NW_016094262.1",1985441,1985441,1,"-"
"14756","NW_016094245.1",6494732,6494732,1,"-"
"14757","NW_016094252.1",116045,116045,1,"-"
"14758","NW_016094281.1",349810,349810,1,"-"
"14759","NW_016094302.1",1976085,1976085,1,"+"
"14760","NW_016094270.1",1924874,1924874,1,"+"
"14761","NW_016094377.1",1067134,1067134,1,"-"
"14762","NW_016094662.1",165079,165079,1,"+"
"14763","NW_016094277.1",318920,318920,1,"+"
"14764","NW_016094301.1",1414907,1414907,1,"-"
"14765","NW_016094243.1",7531993,7531993,1,"+"
"14766","NW_016095015.1",20191,20191,1,"+"
"14767","NW_016094280.1",1835860,1835860,1,"+"
"14768","NW_016094277.1",1211953,1211953,1,"-"
"14769","NW_016094292.1",1659390,1659390,1,"-"
"14770","NW_016094294.1",1148904,1148904,1,"-"
"14771","NW_016094316.1",1645155,1645155,1,"+"
"14772","NW_016096265.1",7130,7130,1,"+"
"14773","NW_016094245.1",3452377,3452377,1,"+"
"14774","NW_016094269.1",1714580,1714580,1,"+"
"14775","NW_016094599.1",310310,310310,1,"+"
"14776","NW_016094261.1",2888538,2888538,1,"-"
"14777","NW_016094261.1",113403,113403,1,"+"
"14778","NW_016094251.1",2707461,2707461,1,"-"
"14779","NW_016095275.1",14348,14348,1,"+"
